SecurityCode,Symbol,SecurityName,ISINNo,Sector,Industry,Exchange,Currency,GICS,Country
531314,INTCAPM,INTEGRA CAPITAL MANAGEMENT LTD.,INE366H01012,Financial Services,Financial Services,NSE,INR,40201020,India
526871,INTECCAP,INTEC CAPITAL LTD.,INE017E01018,Financial Services,Financial Services,NSE,INR,40201020,India
532774,INSPIRISYS,Inspirisys Solutions Ltd,INE020G01017,Information Technology,Information Technology,NSE,INR,45,India
543620,INA,Insolation Energy Ltd,INE0LGX01016,Utilities,Power,NSE,INR,55103010,India
532851,INSECTICID,INSECTICIDES (INDIA) LTD.,INE070I01018,Commodities,Chemicals,NSE,INR,15101010,India
539083,INOXWIND,Inox Wind Ltd,INE066P01011,Industrials,Capital Goods,NSE,INR,40203030,India
543297,IWEL,Inox Wind Energy Ltd,INE0FLR01028,Industrials,Capital Goods,NSE,INR,40203030,India
543667,INOXGREEN,Inox Green Energy Services Ltd,INE510W01014,Utilities,Utilities,NSE,INR,5510,India
541353,INNOVATORS,Innovators Facade Systems Ltd,INE870Z01015,Industrials,Capital Goods,NSE,INR,40203030,India
523840,INNOVTEC,INNOVATIVE TECH PACK LTD.,INE965C01038,Industrials,Capital Goods,NSE,INR,40203030,India
541983,INNOVATIVE,Innovative Ideals and Services (India) Ltd,INE492Y01011,Services,Services,NSE,INR,20201040,India
533315,INOVSYNTH,INNOVASSYNTH INVESTMENTS LTD.,INE690J01011,Financial Services,Financial Services,NSE,INR,40201020,India
531929,INNOCORP,INNOCORP LTD.,INE214B01017,Industrials,Capital Goods,NSE,INR,40203030,India
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,INE177A01018,Industrials,Capital Goods,NSE,INR,40203030,India
537985,INFRONICS,Infronics Systems Ltd,INE463B01036,Information Technology,Information Technology,NSE,INR,45,India
530777,INFRAIND,INFRA INDUSTRIES LTD.,INE287D01019,Industrials,Capital Goods,NSE,INR,40203030,India
500209,INFY,INFOSYS LTD.,INE009A01021,Information Technology,Information Technology,NSE,INR,45,India
504810,INFORTEC,INFORMED TECHNOLOGIES INDIA LTD.,INE123E01014,Services,Services,NSE,INR,20201040,India
509069,INFOMEDIA,INFOMEDIA PRESS LTD.,INE669A01022,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
543644,INFOBEAN,Infobeans Technologies Ltd,INE344S01016,Information Technology,Information Technology,NSE,INR,45,India
532777,NAUKRI,INFO EDGE (INDIA) LTD.,INE663F01024,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
541083,INFLAME,Inflame Appliances Ltd,INE464Z01017,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
539807,INFIBEAM,Infibeam Avenues Ltd,INE483S01020,Financial Services,Financial Services,NSE,INR,40201020,India
512025,INERTIAST,INERTIA STEEL LTD.,INE767M01011,Services,Services,NSE,INR,20201040,India
501295,IITL,INDUSTRIAL INVESTMENT TRUST LTD.,INE886A01014,Financial Services,Financial Services,NSE,INR,40201020,India
501298,INDPRUD,INDUSTRIAL & PRUDENTIAL INVESTMENTS CO.LTD.,INE620D01011,Financial Services,Financial Services,NSE,INR,40201020,India
532187,INDUSINDBK,INDUSIND BANK LTD.,INE095A01012,Financial Services,Financial Services,NSE,INR,40201020,India
534816,INDUSTOWER,Indus Towers Ltd,INE121J01017,Telecommunication,Telecommunication,NSE,INR,5010,India
532001,INDCTST,INDUCTO STEEL LTD.,INE146H01018,Industrials,Capital Goods,NSE,INR,40203030,India
524652,INDSWFTLTD,IND-SWIFT LTD.,INE788B01028,Healthcare,Healthcare,NSE,INR,35,India
532305,INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,INE915B01019,Healthcare,Healthcare,NSE,INR,35,India
503639,INDSOYA,INDSOYA LTD.,INE314N01028,Services,Services,NSE,INR,20201040,India
522165,INDSILHYD,INDSIL HYDRO POWER AND MANGANESE LTD.-$,INE867D01018,Commodities,Metals & Mining,NSE,INR,151040,India
526445,INDRANIB,INDRAYANI BIOTECH LTD.,INE007C01021,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
532150,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,INE681B01017,Healthcare,Healthcare,NSE,INR,35,India
532514,IGL,INDRAPRASTHA GAS LTD.,INE203G01027,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
539175,INDRAIND,Indra Industries Ltd,INE924N01016,Commodities,Chemicals,NSE,INR,15101010,India
532894,INDOWIND,INDOWIND ENERGY LTD.,INE227G01018,Utilities,Power,NSE,INR,55103010,India
541336,INDOSTAR,Indostar Capital Finance Ltd,INE896L01010,Financial Services,Financial Services,NSE,INR,40201020,India
543769,INDONG,Indong Tea Company Ltd,INE0KN201016,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
504092,INDOKEM,INDOKEM LTD.,INE716F01012,Commodities,Chemicals,NSE,INR,15101010,India
532612,INDOCO,INDOCO REMEDIES LTD.,INE873D01024,Healthcare,Healthcare,NSE,INR,35,India
532100,INDOCITY,INDO-CITY INFOTECH LTD.-$,INE456B01014,Information Technology,Information Technology,NSE,INR,45,India
541304,INDOUS,Indo Us Bio-Tech Ltd,INE250Z01010,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
533676,INDOTHAI,INDO THAI SECURITIES LTD.,INE337M01013,Financial Services,Financial Services,NSE,INR,40201020,India
532717,INDOTECH,INDO TECH TRANSFORMERS LTD.,INE332H01014,Industrials,Capital Goods,NSE,INR,40203030,India
500207,INDORAMA,INDO RAMA SYNTHETICS (INDIA) LTD.,INE156A01020,Consumer Discretionary,Textiles,NSE,INR,25203030,India
504058,NIPPOBATRY,INDO-NATIONAL LTD.,INE567A01028,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
506945,IGLFXPL-B,INDO GULF INDUSTRIES LTD.,INE684U01011,Commodities,Chemicals,NSE,INR,15101010,India
524458,INDOEURO,INDO EURO INDCHEM LTD.,INE319N01019,Commodities,Chemicals,NSE,INR,15101010,India
521016,ICIL,INDO COUNT INDUSTRIES LTD.,INE483B01026,Consumer Discretionary,Textiles,NSE,INR,25203030,India
538838,ICL,Indo Cotspin Ltd,INE407P01017,Consumer Discretionary,Textiles,NSE,INR,25203030,India
524342,INDOBORAX,INDO BORAX & CHEMICALS LTD.-$,INE803D01021,Commodities,Chemicals,NSE,INR,15101010,India
530747,INDOASIAF,INDO ASIAN FINANCE LTD.,INE807A01010,Financial Services,Financial Services,NSE,INR,40201020,India
524648,INDOAMIN,INDO AMINES LTD.-$,INE760F01028,Commodities,Chemicals,NSE,INR,15101010,India
532745,INDICAP,Inditrade Capital Limited,INE347H01012,Financial Services,Financial Services,NSE,INR,40201020,India
543258,INDIGOPNTS,Indigo Paints Ltd,INE09VQ01012,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
523586,INDTONER,INDIAN TONERS & DEVELOPERS LTD.-$,INE826B01018,Commodities,Chemicals,NSE,INR,15101010,India
533329,INDTERRAIN,INDIAN TERRAIN FASHIONS LTD.,INE611L01021,Consumer Discretionary,Textiles,NSE,INR,25203030,India
500319,INDSUCR,INDIAN SUCROSE LTD.,INE557C01017,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
543257,IRFC,Indian Railway Finance Corporation Ltd,INE053F01010,Financial Services,Financial Services,NSE,INR,40201020,India
542830,IRCTC,Indian Railway Catering and Tourism Corporation Ltd,INE335Y01020,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
532388,IOB,INDIAN OVERSEAS BANK,INE565A01014,Financial Services,Financial Services,NSE,INR,40201020,India
530965,IOC,INDIAN OIL CORPORATION LTD.,INE242A01010,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
533047,IMFA,INDIAN METALS & FERRO ALLOYS LTD.,INE919H01018,Commodities,Metals & Mining,NSE,INR,151040,India
504746,INLCM,INDIAN LINK CHAIN MANUFACTURES LTD.,INE359D01016,Industrials,Capital Goods,NSE,INR,40203030,India
509051,INDINFO,INDIAN INFOTECH & SOFTWARE LTD.,INE300B01022,Financial Services,Financial Services,NSE,INR,40201020,India
504741,INDIANHUME,INDIAN HUME PIPE CO.LTD.,INE323C01030,Industrials,Capital Goods,NSE,INR,40203030,India
500850,INDHOTEL,INDIAN HOTELS CO.LTD.,INE053A01029,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
540750,IEX,Indian Energy Exchange Ltd,INE022Q01020,Financial Services,Financial Services,NSE,INR,40201020,India
509692,INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,INE061A01014,Consumer Discretionary,Textiles,NSE,INR,25203030,India
504731,IBRIGST,INDIAN BRIGHT STEEL CO.LTD.,INE566M01017,Industrials,Capital Goods,NSE,INR,40203030,India
532814,INDIANB,INDIAN BANK,INE562A01011,Financial Services,Financial Services,NSE,INR,40201020,India
514165,INDIANACRY,INDIAN ACRYLICS LTD.,INE862B01013,Commodities,Chemicals,NSE,INR,15101010,India
542726,INDIAMART,IndiaMART InterMESH Ltd,INE933S01016,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
532832,IBREALEST,INDIABULLS REAL ESTATE LTD.,INE069I01010,Consumer Discretionary,Realty,NSE,INR,2550,India
535789,IBULHSGFIN,Indiabulls Housing Finance Ltd,INE148I01020,Financial Services,Financial Services,NSE,INR,40201020,India
543715,IEL,Indiabulls Enterprises Ltd,INE059901020,Services,Services,NSE,INR,20201040,India
532189,ITDC,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,INE353K01014,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
513361,ISWL,INDIA STEEL WORKS LTD.,INE072A01029,Industrials,Capital Goods,NSE,INR,40203030,India
505100,INRADIA,INDIA RADIATORS LTD.,INE461Y01016,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
543311,IPL,India Pesticides Ltd,INE0D6701023,Commodities,Chemicals,NSE,INR,15101010,India
501700,INDIANVSH,INDIANIVESH LTD.,INE131H01028,Financial Services,Financial Services,NSE,INR,40201020,India
532240,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,INE092B01025,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
590065,IMPAL,INDIA MOTOR PARTS & ACCESSORIES LTD.,INE547E01014,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
500202,INDLEASE,INDIA LEASE DEVELOPMENT LTD.,INE333C01013,Financial Services,Financial Services,NSE,INR,40201020,India
530979,INDIAHOME,INDIA HOME LOAN LTD.,INE274E01015,Financial Services,Financial Services,NSE,INR,40201020,India
500201,INDIAGLYCO,INDIA GLYCOLS LTD.,INE560A01015,Commodities,Chemicals,NSE,INR,15101010,India
531253,INDGELA,INDIA GELATINE & CHEMICALS LTD.-$,INE342D01012,Commodities,Chemicals,NSE,INR,15101010,India
535667,IFINSEC,INDIA FINSEC LTD.,INE474O01010,Financial Services,Financial Services,NSE,INR,40201020,India
530005,INDIACEM,INDIA CEMENTS LTD.,INE383A01012,Commodities,Construction Materials,NSE,INR,15102010,India
511355,INDCEMCAP,INDIA CEMENTS CAPITAL LTD.,INE429D01017,Financial Services,Financial Services,NSE,INR,40201020,India
531505,INDERGR,INDERGIRI FINANCE LTD.,INE628F01019,Financial Services,Financial Services,NSE,INR,40201020,India
511473,INDBANK,INDBANK MERCHANT BANKING SERVICES LTD.,INE841B01017,Financial Services,Financial Services,NSE,INR,40201020,India
509162,INDAG,INDAG RUBBER LTD.-$,INE802D01023,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
536709,INDRENEW,IND Renewable Energy Ltd,INE138O01029,Utilities,Power,NSE,INR,55103010,India
523465,INDBNK,IND BANK HOUSING LTD.,INE969D01012,Financial Services,Financial Services,NSE,INR,40201020,India
538365,INCREDIBLE,Incredible Industries Ltd,INE452L01012,Industrials,Capital Goods,NSE,INR,40203030,India
531594,INCON,INCON ENGINEERS LTD.,INE507D01010,Industrials,Capital Goods,NSE,INR,40203030,India
517370,INCAP,INCAP LTD.,INE437C01012,Industrials,Capital Goods,NSE,INR,40203030,India
531672,INANISEC,INANI SECURITIES LTD.,INE224C01014,Financial Services,Financial Services,NSE,INR,40201020,India
531129,INANI,INANI MARBLES & INDUSTRIES LTD.,INE635D01027,Commodities,Construction Materials,NSE,INR,15102010,India
532614,IMPEXFERRO,IMPEX FERRO TECH LTD.,INE691G01015,Commodities,Metals & Mining,NSE,INR,151040,India
517571,INDLMETER,IMP POWERS LTD.,INE065B01013,Industrials,Capital Goods,NSE,INR,40203030,India
513295,IMEC,Imec Services Ltd,INE611C01012,Services,Services,NSE,INR,20201040,India
539056,IMAGICAA,Imagicaaworld Entertainment Ltd,INE172N01012,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
511628,IMCAP,IM+ Capitals Limited,INE417D01012,Financial Services,Financial Services,NSE,INR,40201020,India
533177,IL&FSTRANS,IL&FS Transportation Networks Ltd,INE975G01012,Industrials,Construction,NSE,INR,20103010,India
532907,IL&FSENGG,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,INE369I01014,Industrials,Construction,NSE,INR,20103010,India
511208,IVC,IL&FS INVESTMENT MANAGERS LTD.,INE050B01023,Financial Services,Financial Services,NSE,INR,40201020,India
531968,IITLPROJ,IITL PROJECTS LIMITED,INE786E01018,Consumer Discretionary,Realty,NSE,INR,2550,India
542773,IIFLSEC,IIFL Securities Ltd,INE489L01022,Financial Services,Financial Services,NSE,INR,40201020,India
532636,IIFL,IIFL Finance Ltd,INE530B01024,Financial Services,Financial Services,NSE,INR,40201020,India
539449,IGCIL,IGC Industries Ltd,INE099S01016,Services,Services,NSE,INR,20201040,India
517380,IGARASHI,IGARASHI MOTORS INDIA LTD.,INE188B01013,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
500199,IGPL,I G PETROCHEMICALS LTD.,INE204A01010,Commodities,Chemicals,NSE,INR,15101010,India
540377,IFL,IFL Enterprises Ltd,INE714U01016,Services,Services,NSE,INR,20201040,India
540774,IFGLEXPOR,IFGL Refractories Ltd,INE133Y01011,Industrials,Capital Goods,NSE,INR,40203030,India
500106,IFCI,IFCI LTD.,INE039A01010,Financial Services,Financial Services,NSE,INR,40201020,India
505726,IFBIND,IFB INDUSTRIES LTD.,INE559A01017,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
507438,IFBAGRO,IFB AGRO INDUSTRIES LTD.,INE076C01018,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
524614,INDXTRA,IEL Ltd,INE056E01016,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
532659,IDFC,IDFC LIMITED,INE043D01016,Financial Services,Financial Services,NSE,INR,40201020,India
539437,IDFCFIRSTB,IDFC First Bank Ltd,INE092T01019,Financial Services,Financial Services,NSE,INR,40201020,India
500116,IDBI,IDBI BANK LTD.,INE008A01015,Financial Services,Financial Services,NSE,INR,40201020,India
511260,IDINFO,ID Info Business Services Ltd,INE088P01015,Financial Services,Financial Services,NSE,INR,40201020,India
532835,ICRA,ICRA LTD.,INE725G01011,Financial Services,Financial Services,NSE,INR,40201020,India
542935,ICLORGANIC,ICL Organic Dairy Products Ltd,INE0AU701018,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
541179,ISEC,ICICI Securities Ltd,INE763G01038,Financial Services,Financial Services,NSE,INR,40201020,India
555555,ICICISENSX,ICICI Prudential S&P BSE Sensex ETF,INF346A01034,Financial Services,Financial Services,NSE,INR,40201020,India
540133,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,INE726G01019,Financial Services,Financial Services,NSE,INR,40201020,India
540716,ICICIGI,ICICI Lombard General Insurance Company Ltd,INE765G01017,Financial Services,Financial Services,NSE,INR,40201020,India
532174,ICICIBANK,ICICI BANK LTD.,INE090A01021,Financial Services,Financial Services,NSE,INR,40201020,India
511194,ICDSLTD,ICDS LTD.,INE613B01010,Services,Services,NSE,INR,20201040,India
519463,IBINFO,IB INFOTECH ENTERPRISES LTD.,INE678B01021,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
500262,HYBRIDFIN,Hybrid Financial Services Ltd,INE965B01022,Financial Services,Financial Services,NSE,INR,40201020,India
542592,HBEL,Humming Bird Education Ltd,INE02PC01019,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
509820,HUHTAMAKI,Huhtamaki India Ltd,INE275B01026,Industrials,Capital Goods,NSE,INR,40203030,India
532799,HUBTOWN,HUBTOWN LTD.,INE703H01016,Consumer Discretionary,Realty,NSE,INR,2550,India
532662,HTMEDIA,HT MEDIA LTD.,INE501G01024,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
540136,HPL,HPL Electric & Power Ltd,INE495S01016,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
543433,HPAL,HP Adhesives Ltd,INE0GSL01016,Commodities,Chemicals,NSE,INR,15101010,India
526761,HOWARHO,HOWARD HOTELS LTD.,INE931B01016,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
532761,HOVS,HOV SERVICES LTD.,INE596H01014,Information Technology,Information Technology,NSE,INR,45,India
500010,HDFC,HOUSING DEVELOPMENT FINANCE CORP.LTD.,INE001A01036,Financial Services,Financial Services,NSE,INR,40201020,India
532873,HDIL,HOUSING DEVELOPMENT & INFRASTRUCTURE LTD.,INE191I01012,Consumer Discretionary,Realty,NSE,INR,2550,India
540530,HUDCO,Housing & Urban Development Corporation Ltd,INE031A01017,Financial Services,Financial Services,NSE,INR,40201020,India
517174,HONAUT,HONEYWELL AUTOMATION INDIA LTD.,INE671A01010,Industrials,Capital Goods,NSE,INR,40203030,India
522064,HONDAPOWER,Honda India Power Products Ltd,INE634A01018,Industrials,Capital Goods,NSE,INR,40203030,India
543259,HOMEFIRST,Home First Finance Company India Ltd,INE481N01025,Financial Services,Financial Services,NSE,INR,40201020,India
500191,HMT,HMT LTD.,INE262A01018,Industrials,Capital Goods,NSE,INR,40203030,India
500193,HLVLTD,HLV Ltd,INE102A01024,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
522215,HLEGLAS,HLE Glascoat Ltd,INE461D01028,Industrials,Capital Goods,NSE,INR,40203030,India
531661,HITTCO,HITTCO TOOLS LTD.,INE863C01019,Industrials,Capital Goods,NSE,INR,40203030,India
543411,HITECH,Hi-Tech Pipes Ltd,INE106T01025,Industrials,Capital Goods,NSE,INR,40203030,India
526217,HITECHCORP,Hitech Corporation Ltd-$,INE120D01012,Industrials,Capital Goods,NSE,INR,40203030,India
543187,POWERINDIA,Hitachi Energy India Ltd,INE07Y701011,Industrials,Capital Goods,NSE,INR,40203030,India
532359,HITKITGLO,HIT KIT GLOBAL SOLUTIONS LTD.,INE309B01023,Information Technology,Information Technology,NSE,INR,45,India
521068,HISARSP,HISAR SPINNING MILLS LTD.,INE689E01014,Consumer Discretionary,Textiles,NSE,INR,25203030,India
590018,HISARMET,HISAR METAL INDUSTRIES LTD.-$,INE598C01011,Industrials,Capital Goods,NSE,INR,40203030,India
531743,HIRAUTO,HIRA AUTOMOBILES LTD.,INE258Z01013,Services,Services,NSE,INR,20201040,India
530853,HIPOLIN,HIPOLIN LTD.,INE963A01011,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
542905,HINDWAREAP,Hindware Home Innovation Ltd,INE05AN01011,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
539984,HUIL,Hindusthan Urban Infrastructure Ltd,INE799B01017,Industrials,Capital Goods,NSE,INR,40203030,India
513039,ZHINUDYP,HINDUSTHAN UDYOG LTD.,INE582K01018,Industrials,Capital Goods,NSE,INR,40203030,India
500188,HINDZINC,HINDUSTAN ZINC LTD.,INE267A01025,Commodities,Metals & Mining,NSE,INR,151040,India
500696,HINDUNILVR,HINDUSTAN UNILEVER LTD.,INE030A01027,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
530315,HINDTIN,HINDUSTAN TIN WORKS LTD.-$,INE428D01019,Industrials,Capital Goods,NSE,INR,40203030,India
500104,HINDPETRO,HINDUSTAN PETROLEUM CORPORATION LTD.,INE094A01015,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
500449,HOCL,HINDUSTAN ORGANIC CHEMICALS LTD.,INE048A01011,Commodities,Chemicals,NSE,INR,15101010,India
500186,HINDOILEXP,HINDUSTAN OIL EXPLORATION CO.LTD.,INE345A01011,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
500500,HINDMOTORS,HINDUSTAN MOTORS LTD.,INE253A01025,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
533217,HMVL,HINDUSTAN MEDIA VENTURES LTD.,INE871K01015,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
509650,ZHINDHSG,HINDUSTAN HOUSING CO.LTD.,INE083O01019,Financial Services,Financial Services,NSE,INR,40201020,India
505893,HINDHARD,Hindustan Hardy Ltd,INE724D01011,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
519126,HNDFDS,HINDUSTAN FOODS LTD.,INE254N01026,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
524013,HINFLUR,HINDUSTAN FLUOROCARBONS LTD.,INE806J01013,Commodities,Chemicals,NSE,INR,15101010,India
513599,HINDCOPPER,HINDUSTAN COPPER LTD.,INE531E01026,Commodities,Metals & Mining,NSE,INR,151040,India
500185,HCC,HINDUSTAN CONSTRUCTION CO.LTD.,INE549A01026,Industrials,Construction,NSE,INR,20103010,India
509635,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,INE310C01029,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
531918,HINDAPL,HINDUSTAN APPLIANCES LTD.,INE02XD01011,Services,Services,NSE,INR,20201040,India
541154,HAL,Hindustan Aeronautics Ltd,INE066F01012,Industrials,Capital Goods,NSE,INR,40203030,India
514428,HINDADH,HINDUSTAN ADHESIVES LTD.,INE074C01013,Industrials,Capital Goods,NSE,INR,40203030,India
532859,HGS,HINDUJA GLOBAL SOLUTIONS LTD.,INE170I01016,Services,Services,NSE,INR,20201040,India
543645,HPIL,Hindprakash Industries Ltd,INE05X901010,Commodities,Chemicals,NSE,INR,15101010,India
509895,HINDMILL,HINDOOSTAN MILLS LTD.,INE832D01020,Consumer Discretionary,Textiles,NSE,INR,25203030,India
